Line,Milis,Type,Side,W,X,Y,Z,,,,,,,,,,,,,,,,,
695,58157,DATA,R,0.81,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58185,DATA,L,0.87,-0.14,0.01,-0.47,,,,,,,,,,,,,,,,,
695,58197,DATA,R,0.81,-0.14,0.07,-0.56,,,,,,,,,,,,,,,,,
695,58226,DATA,L,0.87,-0.13,0,-0.47,,,,,,,,,,,,,,,,,
695,58238,DATA,R,0.81,-0.15,0.07,-0.56,,,,,,,,,,,,,,,,,
695,58266,DATA,L,0.87,-0.13,0,-0.47,,,,,,,,,,,,,,,,,
695,58278,DATA,R,0.81,-0.15,0.08,-0.56,,,,,,,,,,,,,,,,,
695,58306,DATA,L,0.87,-0.12,-0.01,-0.47,,,,,,,,,,,,,,,,,
695,58318,DATA,R,0.8,-0.16,0.08,-0.57,,,,,,,,,,,,,,,,,
695,58345,DATA,L,0.87,-0.12,-0.01,-0.47,,,,,,,,,,,,,,,,,
695,58359,DATA,R,0.8,-0.16,0.09,-0.57,,,,,,,,,,,,,,,,,
695,58385,DATA,L,0.87,-0.11,-0.01,-0.47,,,,,,,,,,,,,,,,,
695,58398,DATA,R,0.8,-0.17,0.09,-0.57,,,,,,,,,,,,,,,,,
695,58425,DATA,L,0.87,-0.11,-0.01,-0.47,,,,,,,,,,,,,,,,,
695,58438,DATA,R,0.8,-0.17,0.09,-0.57,,,,,,,,,,,,,,,,,
695,58465,DATA,L,0.87,-0.11,-0.01,-0.48,,,,,,,,,,,,,,,,,
695,58478,DATA,R,0.8,-0.16,0.09,-0.57,,,,,,,,,,,,,,,,,
695,58505,DATA,L,0.87,-0.12,-0.01,-0.48,,,,,,,,,,,,,,,,,
695,58518,DATA,R,0.8,-0.16,0.09,-0.57,,,,,,,,,,,,,,,,,
695,58545,DATA,L,0.87,-0.12,-0.01,-0.48,,,,,,,,,,,,,,,,,
695,58558,DATA,R,0.81,-0.15,0.08,-0.57,,,,,,,,,,,,,,,,,
695,58585,DATA,L,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,58600,DATA,R,0.81,-0.15,0.08,-0.57,,,,,,,,,,,,,,,,,
695,58625,DATA,L,0.87,-0.14,0,-0.48,,,,,,,,,,,,,,,,,
695,58638,DATA,R,0.81,-0.14,0.07,-0.57,,,,,,,,,,,,,,,,,
695,58665,DATA,L,0.87,-0.14,0.01,-0.48,,,,,,,,,,,,,,,,,
695,58678,DATA,R,0.81,-0.14,0.07,-0.57,,,,,,,,,,,,,,,,,
695,58705,DATA,L,0.87,-0.15,0.01,-0.48,,,,,,,,,,,,,,,,,
695,58718,DATA,R,0.81,-0.13,0.07,-0.56,,,,,,,,,,,,,,,,,
695,58745,DATA,L,0.87,-0.15,0.01,-0.47,,,,,,,,,,,,,,,,,
695,58758,DATA,R,0.81,-0.13,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58785,DATA,L,0.87,-0.16,0.01,-0.47,,,,,,,,,,,,,,,,,
695,58798,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58825,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58838,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58866,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58879,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58906,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58919,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58946,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58958,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,58986,DATA,L,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,58998,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59026,DATA,L,0.86,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,59038,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59065,DATA,L,0.86,-0.16,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59078,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59105,DATA,L,0.86,-0.16,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59118,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59145,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59158,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59185,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59198,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59225,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59238,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59265,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59278,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59305,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59318,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59345,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59358,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59385,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59398,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59426,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59439,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59466,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59479,DATA,R,0.81,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59506,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59519,DATA,R,0.82,-0.11,0.06,-0.57,,,,,,,,,,,,,,,,,
695,59546,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59559,DATA,R,0.82,-0.11,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59586,DATA,L,0.86,-0.17,0.02,-0.48,,,,,,,,,,,,,,,,,
695,59598,DATA,R,0.82,-0.11,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59626,DATA,L,0.86,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,59638,DATA,R,0.82,-0.11,0.06,-0.56,,,,,,,,,,,,,,,,,
695,59666,DATA,L,0.87,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,59678,DATA,R,0.82,-0.11,0.06,-0.55,,,,,,,,,,,,,,,,,
695,59706,DATA,L,0.87,-0.17,0.03,-0.46,,,,,,,,,,,,,,,,,
695,59718,DATA,R,0.83,-0.11,0.06,-0.54,,,,,,,,,,,,,,,,,
695,59746,DATA,L,0.88,-0.17,0.04,-0.44,,,,,,,,,,,,,,,,,
695,59761,DATA,R,0.84,-0.12,0.06,-0.53,,,,,,,,,,,,,,,,,
695,59786,DATA,L,0.89,-0.17,0.04,-0.43,,,,,,,,,,,,,,,,,
695,59798,DATA,R,0.85,-0.12,0.06,-0.52,,,,,,,,,,,,,,,,,
695,59826,DATA,L,0.89,-0.17,0.04,-0.42,,,,,,,,,,,,,,,,,
695,59839,DATA,R,0.85,-0.12,0.06,-0.51,,,,,,,,,,,,,,,,,
695,59866,DATA,L,0.89,-0.17,0.04,-0.42,,,,,,,,,,,,,,,,,
695,59879,DATA,R,0.85,-0.11,0.05,-0.51,,,,,,,,,,,,,,,,,
695,59906,DATA,L,0.89,-0.17,0.04,-0.43,,,,,,,,,,,,,,,,,
695,59919,DATA,R,0.85,-0.11,0.05,-0.51,,,,,,,,,,,,,,,,,
695,59946,DATA,L,0.88,-0.16,0.04,-0.44,,,,,,,,,,,,,,,,,
695,59959,DATA,R,0.84,-0.11,0.05,-0.53,,,,,,,,,,,,,,,,,
695,59986,DATA,L,0.88,-0.16,0.03,-0.45,,,,,,,,,,,,,,,,,
695,60001,DATA,R,0.83,-0.11,0.05,-0.54,,,,,,,,,,,,,,,,,
695,60026,DATA,L,0.87,-0.16,0.03,-0.47,,,,,,,,,,,,,,,,,
695,60039,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,60066,DATA,L,0.86,-0.15,0.03,-0.49,,,,,,,,,,,,,,,,,
695,60079,DATA,R,0.81,-0.12,0.04,-0.58,,,,,,,,,,,,,,,,,
695,60106,DATA,L,0.85,-0.15,0.02,-0.51,,,,,,,,,,,,,,,,,
695,60119,DATA,R,0.8,-0.12,0.04,-0.59,,,,,,,,,,,,,,,,,
695,60146,DATA,L,0.84,-0.15,0.02,-0.52,,,,,,,,,,,,,,,,,
695,60158,DATA,R,0.78,-0.12,0.04,-0.61,,,,,,,,,,,,,,,,,
695,60186,DATA,L,0.83,-0.15,0.02,-0.54,,,,,,,,,,,,,,,,,
695,60198,DATA,R,0.77,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,60226,DATA,L,0.82,-0.15,0.02,-0.55,,,,,,,,,,,,,,,,,
695,60241,DATA,R,0.77,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,60265,DATA,L,0.82,-0.16,0.02,-0.55,,,,,,,,,,,,,,,,,
695,60278,DATA,R,0.76,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,60305,DATA,L,0.82,-0.16,0.02,-0.55,,,,,,,,,,,,,,,,,
695,60318,DATA,R,0.76,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,60347,DATA,L,0.82,-0.16,0.02,-0.55,,,,,,,,,,,,,,,,,
695,60359,DATA,R,0.77,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,60386,DATA,L,0.83,-0.16,0.02,-0.54,,,,,,,,,,,,,,,,,
695,60399,DATA,R,0.77,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,60426,DATA,L,0.84,-0.16,0.03,-0.52,,,,,,,,,,,,,,,,,
695,60442,DATA,R,0.78,-0.12,0.04,-0.61,,,,,,,,,,,,,,,,,
695,60467,DATA,L,0.85,-0.17,0.03,-0.51,,,,,,,,,,,,,,,,,
695,60482,DATA,R,0.8,-0.12,0.05,-0.59,,,,,,,,,,,,,,,,,
695,60506,DATA,L,0.86,-0.17,0.03,-0.49,,,,,,,,,,,,,,,,,
695,60519,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,60546,DATA,L,0.87,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,60559,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,60586,DATA,L,0.87,-0.17,0.03,-0.46,,,,,,,,,,,,,,,,,
695,60599,DATA,R,0.83,-0.12,0.05,-0.54,,,,,,,,,,,,,,,,,
695,60626,DATA,L,0.88,-0.17,0.03,-0.45,,,,,,,,,,,,,,,,,
695,60639,DATA,R,0.84,-0.12,0.06,-0.53,,,,,,,,,,,,,,,,,
695,60666,DATA,L,0.88,-0.17,0.03,-0.44,,,,,,,,,,,,,,,,,
695,60679,DATA,R,0.84,-0.12,0.06,-0.53,,,,,,,,,,,,,,,,,
695,60706,DATA,L,0.88,-0.16,0.03,-0.44,,,,,,,,,,,,,,,,,
695,60721,DATA,R,0.84,-0.12,0.05,-0.53,,,,,,,,,,,,,,,,,
695,60746,DATA,L,0.88,-0.16,0.03,-0.45,,,,,,,,,,,,,,,,,
695,60759,DATA,R,0.83,-0.12,0.05,-0.54,,,,,,,,,,,,,,,,,
695,60786,DATA,L,0.87,-0.16,0.03,-0.46,,,,,,,,,,,,,,,,,
695,60799,DATA,R,0.83,-0.12,0.05,-0.54,,,,,,,,,,,,,,,,,
695,60826,DATA,L,0.87,-0.16,0.03,-0.46,,,,,,,,,,,,,,,,,
695,60839,DATA,R,0.83,-0.12,0.05,-0.55,,,,,,,,,,,,,,,,,
695,60866,DATA,L,0.87,-0.16,0.03,-0.47,,,,,,,,,,,,,,,,,
695,60879,DATA,R,0.82,-0.12,0.05,-0.55,,,,,,,,,,,,,,,,,
695,60906,DATA,L,0.86,-0.16,0.03,-0.48,,,,,,,,,,,,,,,,,
695,60919,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,60946,DATA,L,0.86,-0.16,0.03,-0.49,,,,,,,,,,,,,,,,,
695,60961,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,60986,DATA,L,0.85,-0.16,0.03,-0.5,,,,,,,,,,,,,,,,,
695,60998,DATA,R,0.8,-0.12,0.05,-0.58,,,,,,,,,,,,,,,,,
695,61026,DATA,L,0.85,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,61038,DATA,R,0.8,-0.12,0.04,-0.59,,,,,,,,,,,,,,,,,
695,61066,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,61090,DATA,R,0.79,-0.12,0.04,-0.6,,,,,,,,,,,,,,,,,
695,61106,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,61119,DATA,R,0.79,-0.12,0.04,-0.61,,,,,,,,,,,,,,,,,
695,61146,DATA,L,0.83,-0.16,0.02,-0.53,,,,,,,,,,,,,,,,,
695,61159,DATA,R,0.78,-0.11,0.04,-0.61,,,,,,,,,,,,,,,,,
695,61186,DATA,L,0.83,-0.16,0.02,-0.53,,,,,,,,,,,,,,,,,
695,61199,DATA,R,0.78,-0.11,0.04,-0.62,,,,,,,,,,,,,,,,,
695,61226,DATA,L,0.83,-0.16,0.02,-0.54,,,,,,,,,,,,,,,,,
695,61239,DATA,R,0.78,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,61266,DATA,L,0.83,-0.16,0.02,-0.54,,,,,,,,,,,,,,,,,
695,61279,DATA,R,0.78,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,61306,DATA,L,0.83,-0.17,0.02,-0.53,,,,,,,,,,,,,,,,,
695,61319,DATA,R,0.78,-0.12,0.04,-0.61,,,,,,,,,,,,,,,,,
695,61346,DATA,L,0.84,-0.17,0.03,-0.52,,,,,,,,,,,,,,,,,
695,61359,DATA,R,0.79,-0.12,0.04,-0.6,,,,,,,,,,,,,,,,,
695,61386,DATA,L,0.85,-0.17,0.03,-0.5,,,,,,,,,,,,,,,,,
695,61399,DATA,R,0.8,-0.12,0.05,-0.59,,,,,,,,,,,,,,,,,
695,61426,DATA,L,0.86,-0.17,0.03,-0.49,,,,,,,,,,,,,,,,,
695,61439,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,61466,DATA,L,0.86,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,61479,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,61507,DATA,L,0.87,-0.17,0.04,-0.46,,,,,,,,,,,,,,,,,
695,61520,DATA,R,0.83,-0.12,0.05,-0.55,,,,,,,,,,,,,,,,,
695,61546,DATA,L,0.87,-0.16,0.04,-0.46,,,,,,,,,,,,,,,,,
695,61558,DATA,R,0.83,-0.12,0.05,-0.54,,,,,,,,,,,,,,,,,
695,61586,DATA,L,0.88,-0.16,0.04,-0.45,,,,,,,,,,,,,,,,,
695,61599,DATA,R,0.83,-0.12,0.05,-0.54,,,,,,,,,,,,,,,,,
695,61626,DATA,L,0.87,-0.16,0.03,-0.46,,,,,,,,,,,,,,,,,
695,61639,DATA,R,0.83,-0.12,0.05,-0.55,,,,,,,,,,,,,,,,,
695,61666,DATA,L,0.87,-0.16,0.03,-0.47,,,,,,,,,,,,,,,,,
695,61679,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,61707,DATA,L,0.86,-0.16,0.03,-0.49,,,,,,,,,,,,,,,,,
695,61719,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,61747,DATA,L,0.85,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,61759,DATA,R,0.8,-0.12,0.05,-0.59,,,,,,,,,,,,,,,,,
695,61841,DATA,L,0.83,-0.16,0.01,-0.54,,,,,,,,,,,,,,,,,
695,61858,DATA,R,0.78,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,61870,DATA,L,0.82,-0.16,0.01,-0.55,,,,,,,,,,,,,,,,,
695,61883,DATA,R,0.77,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,61907,DATA,L,0.82,-0.16,0.02,-0.55,,,,,,,,,,,,,,,,,
695,61919,DATA,R,0.77,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,61946,DATA,L,0.82,-0.16,0.02,-0.55,,,,,,,,,,,,,,,,,
695,61959,DATA,R,0.77,-0.12,0.04,-0.63,,,,,,,,,,,,,,,,,
695,61986,DATA,L,0.83,-0.16,0.02,-0.54,,,,,,,,,,,,,,,,,
695,62000,DATA,R,0.78,-0.12,0.04,-0.62,,,,,,,,,,,,,,,,,
695,62027,DATA,L,0.83,-0.16,0.02,-0.53,,,,,,,,,,,,,,,,,
695,62040,DATA,R,0.78,-0.12,0.05,-0.61,,,,,,,,,,,,,,,,,
695,62067,DATA,L,0.84,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,62079,DATA,R,0.79,-0.12,0.05,-0.6,,,,,,,,,,,,,,,,,
695,62107,DATA,L,0.85,-0.16,0.03,-0.5,,,,,,,,,,,,,,,,,
695,62119,DATA,R,0.8,-0.12,0.05,-0.58,,,,,,,,,,,,,,,,,
695,62146,DATA,L,0.86,-0.17,0.03,-0.49,,,,,,,,,,,,,,,,,
695,62159,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,62186,DATA,L,0.86,-0.17,0.03,-0.48,,,,,,,,,,,,,,,,,
695,62202,DATA,R,0.82,-0.12,0.05,-0.56,,,,,,,,,,,,,,,,,
695,62226,DATA,L,0.87,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,62239,DATA,R,0.82,-0.12,0.06,-0.55,,,,,,,,,,,,,,,,,
695,62266,DATA,L,0.87,-0.17,0.03,-0.47,,,,,,,,,,,,,,,,,
695,62279,DATA,R,0.82,-0.12,0.06,-0.55,,,,,,,,,,,,,,,,,
695,62307,DATA,L,0.87,-0.16,0.03,-0.47,,,,,,,,,,,,,,,,,
695,62319,DATA,R,0.82,-0.12,0.06,-0.55,,,,,,,,,,,,,,,,,
695,62347,DATA,L,0.87,-0.16,0.03,-0.47,,,,,,,,,,,,,,,,,
695,62359,DATA,R,0.82,-0.12,0.06,-0.55,,,,,,,,,,,,,,,,,
695,62387,DATA,L,0.86,-0.16,0.03,-0.48,,,,,,,,,,,,,,,,,
695,62399,DATA,R,0.82,-0.12,0.06,-0.56,,,,,,,,,,,,,,,,,
695,62426,DATA,L,0.86,-0.16,0.02,-0.49,,,,,,,,,,,,,,,,,
695,62439,DATA,R,0.81,-0.12,0.05,-0.57,,,,,,,,,,,,,,,,,
695,62466,DATA,L,0.85,-0.16,0.02,-0.5,,,,,,,,,,,,,,,,,
695,62481,DATA,R,0.8,-0.12,0.05,-0.58,,,,,,,,,,,,,,,,,
695,62506,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,62519,DATA,R,0.79,-0.12,0.05,-0.6,,,,,,,,,,,,,,,,,
695,62546,DATA,L,0.83,-0.16,0.02,-0.53,,,,,,,,,,,,,,,,,
695,62559,DATA,R,0.78,-0.12,0.05,-0.61,,,,,,,,,,,,,,,,,
695,62586,DATA,L,0.83,-0.16,0.01,-0.54,,,,,,,,,,,,,,,,,
695,62599,DATA,R,0.77,-0.12,0.05,-0.62,,,,,,,,,,,,,,,,,
695,62627,DATA,L,0.82,-0.16,0.01,-0.55,,,,,,,,,,,,,,,,,
695,62640,DATA,R,0.77,-0.12,0.05,-0.63,,,,,,,,,,,,,,,,,
695,62667,DATA,L,0.82,-0.16,0.01,-0.55,,,,,,,,,,,,,,,,,
695,62680,DATA,R,0.76,-0.12,0.05,-0.63,,,,,,,,,,,,,,,,,
695,62707,DATA,L,0.82,-0.16,0.01,-0.55,,,,,,,,,,,,,,,,,
695,62722,DATA,R,0.77,-0.12,0.05,-0.63,,,,,,,,,,,,,,,,,
695,62747,DATA,L,0.82,-0.16,0.01,-0.55,,,,,,,,,,,,,,,,,
695,62760,DATA,R,0.77,-0.12,0.05,-0.63,,,,,,,,,,,,,,,,,
695,62787,DATA,L,0.83,-0.16,0.02,-0.54,,,,,,,,,,,,,,,,,
695,62800,DATA,R,0.77,-0.12,0.05,-0.62,,,,,,,,,,,,,,,,,
695,62827,DATA,L,0.83,-0.16,0.02,-0.53,,,,,,,,,,,,,,,,,
695,62840,DATA,R,0.78,-0.12,0.05,-0.61,,,,,,,,,,,,,,,,,
695,62867,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,62880,DATA,R,0.79,-0.12,0.05,-0.6,,,,,,,,,,,,,,,,,
695,62907,DATA,L,0.84,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,62919,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,62947,DATA,L,0.85,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,62962,DATA,R,0.8,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,62987,DATA,L,0.85,-0.16,0.02,-0.5,,,,,,,,,,,,,,,,,
695,62999,DATA,R,0.8,-0.12,0.06,-0.58,,,,,,,,,,,,,,,,,
695,63027,DATA,L,0.85,-0.16,0.02,-0.5,,,,,,,,,,,,,,,,,
695,63039,DATA,R,0.8,-0.12,0.06,-0.58,,,,,,,,,,,,,,,,,
695,63067,DATA,L,0.85,-0.16,0.02,-0.5,,,,,,,,,,,,,,,,,
695,63079,DATA,R,0.8,-0.12,0.06,-0.58,,,,,,,,,,,,,,,,,
695,63107,DATA,L,0.85,-0.16,0.02,-0.5,,,,,,,,,,,,,,,,,
695,63119,DATA,R,0.8,-0.12,0.06,-0.58,,,,,,,,,,,,,,,,,
695,63147,DATA,L,0.85,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,63159,DATA,R,0.8,-0.12,0.06,-0.58,,,,,,,,,,,,,,,,,
695,63187,DATA,L,0.84,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,63203,DATA,R,0.8,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63228,DATA,L,0.84,-0.16,0.02,-0.51,,,,,,,,,,,,,,,,,
695,63240,DATA,R,0.8,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63268,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63280,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63308,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63320,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63348,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63360,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63387,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63399,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63427,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63444,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63467,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63480,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63507,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63520,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63547,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63560,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63587,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63600,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63627,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63640,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63667,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63680,DATA,R,0.79,-0.12,0.06,-0.59,,,,,,,,,,,,,,,,,
695,63707,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63719,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63747,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63759,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63787,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63799,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63827,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63839,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63867,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63879,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63907,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63919,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63948,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,63960,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,63988,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,64000,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,64028,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,64043,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,64067,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,64080,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,64107,DATA,L,0.84,-0.16,0.02,-0.52,,,,,,,,,,,,,,,,,
695,64119,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,64147,DATA,L,0.83,-0.16,0.03,-0.53,,,,,,,,,,,,,,,,,
695,64159,DATA,R,0.79,-0.12,0.06,-0.6,,,,,,,,,,,,,,,,,
695,64188,DATA,L,0.83,-0.17,0.03,-0.53,,,,,,,,,,,,,,,,,
695,64201,DATA,R,0.79,-0.11,0.05,-0.6,,,,,,,,,,,,,,,,,
695,64228,DATA,L,0.83,-0.17,0.03,-0.53,,,,,,,,,,,,,,,,,
695,64241,DATA,R,0.79,-0.11,0.05,-0.6,,,,,,,,,,,,,,,,,
